LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(micron),(micron),(micron),(sec),,(micron),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID12381,12381,54,45.48863220214844,139.0356675764811,101.46643333126156,0.0,2369.798595428467,666,1.3325307603088117,1,,1254.5203619909503,1135.0,538.0,2956.0,277249.0,521.9347362474418,776.0814479638009,644.0,509.0,3592.0,171514.0,400.4429736607417,0.23883668498707397,0.9267839118712233,-0.2020760463737067,-0.9816348160854096
ID16477,16477,54,-1.0,143.8011207578237,98.54161011930866,0.0,3127.707155227661,879,0.9173455633626398,1,,4119.329896907217,3934.0,1225.0,10425.0,399575.0,2087.1831781616656,824.2474226804123,797.0,576.0,1434.0,79952.0,146.36285040153882,0.4505195952125054,1.2259876315017653,0.0020922530583468504,0.02351598862289315
ID12384,12384,54,46.774925231933594,139.10418727117573,101.3304170266673,0.0,2373.356851577759,667,1.3325307603088117,1,,1277.4389140271494,1170.0,531.0,3164.0,282314.0,519.8313818631233,710.2850678733032,639.0,515.0,2313.0,156973.0,239.25474290657402,0.24415281056529012,0.9644853746498028,-0.21965152277729572,-1.6712743803526575
ID16480,16480,54,-1.0,141.57382520322884,99.70931846831955,0.0,3163.289716720581,889,0.9173455633626398,1,,4614.340206185567,3885.0,1586.0,11094.0,447591.0,2263.1117307748614,861.7525773195877,802.0,538.0,1438.0,83590.0,211.636088552173,0.5059597463066678,1.3700493581133102,-0.029068303635718513,-0.24381132199740038
ID14432,14432,54,11.038440704345703,144.47420702753402,96.70041054563488,0.0,5390.758066177368,1515,1.055740629011364,1,,1411.7364341085272,1443.0,851.0,2054.0,182114.0,358.1729138842161,656.7054263565891,632.0,521.0,927.0,84715.0,93.16244239740396,0.21952531337977066,1.4190074161480206,0.05867658872318336,0.781378186277146
ID16483,16483,54,-1.0,140.55748645501563,100.20667572808345,0.0,3227.338327407837,907,0.9173455633626398,1,,4672.979381443299,4298.0,1157.0,9248.0,453279.0,2043.486476279477,666.1237113402062,643.0,523.0,933.0,64614.0,89.57553350524427,0.5579728954056059,1.6379675644942755,-0.06392999829374056,-1.015761739957462
ID12388,12388,54,47.8388557434082,139.23685373310727,101.220754584919,0.0,2376.915107727051,668,1.3325307603088117,1,,1294.420814479638,1156.0,541.0,3182.0,286067.0,531.7521204140029,686.6606334841629,634.0,505.0,1599.0,151752.0,166.1093772667892,0.24654238208719753,0.9628991248035412,-0.21905523900778753,-2.3190564700727636
ID14438,14438,54,10.712335586547852,144.12915880695851,96.61681217987415,0.0,5394.31632232666,1516,1.055740629011364,1,,1448.953488372093,1499.0,864.0,2235.0,186915.0,380.3965829496467,651.1782945736434,623.0,509.0,957.0,84002.0,88.51875239289018,0.2304686016845834,1.4268853008907483,0.05758672713730056,0.8011263794406742
ID12392,12392,54,46.694183349609375,139.33857432045494,101.0344380841402,0.0,2380.473363876343,669,1.3325307603088117,1,,1295.1674208144796,1154.0,553.0,3479.0,286232.0,532.641004828469,653.6108597285067,617.0,525.0,1173.0,144448.0,115.02988809112833,0.2454048569600818,0.9582832757649697,-0.20789296434240026,-2.9825963280080563
ID12396,12396,54,46.32937240600586,139.23990855461713,100.97643231111394,0.0,2384.0316200256348,670,1.3325307603088117,1,,1295.1900452488687,1163.0,552.0,3209.0,286237.0,518.6076114247893,635.7194570135747,610.0,506.0,1093.0,140494.0,92.86962039564445,0.24264089296984154,0.9753106381076081,-0.21107681830604558,-3.662921831256413
